user_id,Date,touchpoint,Journey Number,User-Journey,Row
a100003646,2018-01-03,House Ads,1,a100003646-1,1
a100003646,2018-01-19,Push,1,a100003646-1,2
a100003647,2018-01-03,House Ads,1,a100003647-1,1
a100003647,2018-01-19,Facebook,1,a100003647-1,2
a100003648,2018-01-03,House Ads,1,a100003648-1,1
a100003648,2018-01-19,Instagram,1,a100003648-1,2
a100003649,2018-01-03,House Ads,1,a100003649-1,1
a100003649,2018-01-19,Instagram,1,a100003649-1,2
a100003650,2018-01-03,House Ads,1,a100003650-1,1
a100003650,2018-01-20,Facebook,1,a100003650-1,2
a100003651,2018-01-03,House Ads,1,a100003651-1,1
a100003651,2018-01-20,House Ads,1,a100003651-1,2
a100003652,2018-01-04,House Ads,1,a100003652-1,1
a100003652,2018-01-20,House Ads,1,a100003652-1,2
a100003653,2018-01-04,House Ads,1,a100003653-1,1
a100003653,2018-01-20,House Ads,1,a100003653-1,2
a100003654,2018-01-04,House Ads,1,a100003654-1,1
a100003654,2018-01-20,House Ads,1,a100003654-1,2
a100003655,2018-01-04,House Ads,1,a100003655-1,1
a100003655,2018-01-20,Push,1,a100003655-1,2
a100003656,2018-01-04,House Ads,1,a100003656-1,1
a100003656,2018-01-20,House Ads,1,a100003656-1,2
a100003657,2018-01-04,House Ads,1,a100003657-1,1
a100003657,2018-01-21,House Ads,1,a100003657-1,2
a100003658,2018-01-04,House Ads,1,a100003658-1,1
a100003658,2018-01-21,House Ads,1,a100003658-1,2
a100003659,2018-01-05,House Ads,1,a100003659-1,1
a100003659,2018-01-21,Push,1,a100003659-1,2
a100003660,2018-01-05,House Ads,1,a100003660-1,1
a100003660,2018-01-21,Facebook,1,a100003660-1,2
a100003661,2018-01-05,House Ads,1,a100003661-1,1
a100003661,2018-01-21,Instagram,1,a100003661-1,2
a100003662,2018-01-05,House Ads,1,a100003662-1,1
a100003662,2018-01-21,Instagram,1,a100003662-1,2
a100003663,2018-01-05,House Ads,1,a100003663-1,1
a100003663,2018-01-21,Facebook,1,a100003663-1,2
a100003664,2018-01-05,House Ads,1,a100003664-1,1
a100003664,2018-01-22,House Ads,1,a100003664-1,2
a100003665,2018-01-05,House Ads,1,a100003665-1,1
a100003665,2018-01-22,House Ads,1,a100003665-1,2
a100003666,2018-01-06,House Ads,1,a100003666-1,1
a100003666,2018-01-22,House Ads,1,a100003666-1,2
a100003667,2018-01-06,House Ads,1,a100003667-1,1
a100003667,2018-01-22,House Ads,1,a100003667-1,2
a100003668,2018-01-06,House Ads,1,a100003668-1,1
a100003668,2018-01-22,Push,1,a100003668-1,2
a100003669,2018-01-06,House Ads,1,a100003669-1,1
a100003669,2018-01-22,House Ads,1,a100003669-1,2
a100003670,2018-01-06,House Ads,1,a100003670-1,1
a100003670,2018-01-22,House Ads,1,a100003670-1,2
a100003671,2018-01-06,House Ads,1,a100003671-1,1
a100003671,2018-01-23,House Ads,1,a100003671-1,2
a100003672,2018-01-06,House Ads,1,a100003672-1,1
a100003672,2018-01-23,Push,1,a100003672-1,2
a100003673,2018-01-07,House Ads,1,a100003673-1,1
a100003673,2018-01-23,Facebook,1,a100003673-1,2
a100003674,2018-01-07,House Ads,1,a100003674-1,1
a100003674,2018-01-23,Instagram,1,a100003674-1,2
a100003675,2018-01-07,House Ads,1,a100003675-1,1
a100003675,2018-01-23,Instagram,1,a100003675-1,2
a100003676,2018-01-07,House Ads,1,a100003676-1,1
a100003676,2018-01-23,Facebook,1,a100003676-1,2
a100003677,2018-01-07,House Ads,1,a100003677-1,1
a100003677,2018-01-23,House Ads,1,a100003677-1,2
a100003678,2018-01-07,House Ads,1,a100003678-1,1
a100003678,2018-01-24,House Ads,1,a100003678-1,2
a100003679,2018-01-08,House Ads,1,a100003679-1,1
a100003679,2018-01-24,House Ads,1,a100003679-1,2
a100003680,2018-01-08,House Ads,1,a100003680-1,1
a100003680,2018-01-24,House Ads,1,a100003680-1,2
a100003681,2018-01-08,House Ads,1,a100003681-1,1
a100003681,2018-01-24,Push,1,a100003681-1,2
a100003682,2018-01-08,House Ads,1,a100003682-1,1
a100003682,2018-01-24,House Ads,1,a100003682-1,2
a100003683,2018-01-08,House Ads,1,a100003683-1,1
a100003683,2018-01-24,House Ads,1,a100003683-1,2
a100003684,2018-01-08,House Ads,1,a100003684-1,1
a100003684,2018-01-24,House Ads,1,a100003684-1,2
a100003685,2018-01-08,House Ads,1,a100003685-1,1
a100003685,2018-01-24,Push,1,a100003685-1,2
a100003686,2018-01-09,House Ads,1,a100003686-1,1
a100003686,2018-01-25,Facebook,1,a100003686-1,2
a100003687,2018-01-09,House Ads,1,a100003687-1,1
a100003687,2018-01-25,Instagram,1,a100003687-1,2
a100003688,2018-01-09,House Ads,1,a100003688-1,1
a100003688,2018-01-25,Instagram,1,a100003688-1,2
a100003689,2018-01-09,House Ads,1,a100003689-1,1
a100003689,2018-01-25,Facebook,1,a100003689-1,2
a100003690,2018-01-09,House Ads,1,a100003690-1,1
a100003690,2018-01-25,House Ads,1,a100003690-1,2
a100003691,2018-01-09,House Ads,1,a100003691-1,1
a100003691,2018-01-25,House Ads,1,a100003691-1,2
a100003692,2018-01-09,House Ads,1,a100003692-1,1
a100003692,2018-01-25,House Ads,1,a100003692-1,2
a100003693,2018-01-10,House Ads,1,a100003693-1,1
a100003693,2018-01-26,House Ads,1,a100003693-1,2
a100003694,2018-01-10,House Ads,1,a100003694-1,1
a100003694,2018-01-26,Push,1,a100003694-1,2
a100003695,2018-01-10,House Ads,1,a100003695-1,1
a100003695,2018-01-26,House Ads,1,a100003695-1,2
a100003696,2018-01-10,House Ads,1,a100003696-1,1
a100003696,2018-01-26,House Ads,1,a100003696-1,2
a100003697,2018-01-10,House Ads,1,a100003697-1,1
a100003697,2018-01-26,House Ads,1,a100003697-1,2
a100003698,2018-01-10,House Ads,1,a100003698-1,1
a100003698,2018-01-26,Push,1,a100003698-1,2
a100003699,2018-01-10,House Ads,1,a100003699-1,1
a100003699,2018-01-26,Facebook,1,a100003699-1,2
a100003700,2018-01-11,House Ads,1,a100003700-1,1
a100003700,2018-01-27,Instagram,1,a100003700-1,2
a100003701,2018-01-11,House Ads,1,a100003701-1,1
a100003701,2018-01-27,Instagram,1,a100003701-1,2
a100003702,2018-01-11,House Ads,1,a100003702-1,1
a100003702,2018-01-27,Facebook,1,a100003702-1,2
a100003703,2018-01-11,House Ads,1,a100003703-1,1
a100003703,2018-01-27,House Ads,1,a100003703-1,2
a100003704,2018-01-11,House Ads,1,a100003704-1,1
a100003704,2018-01-27,House Ads,1,a100003704-1,2
a100003705,2018-01-11,House Ads,1,a100003705-1,1
a100003705,2018-01-27,House Ads,1,a100003705-1,2
a100003706,2018-01-11,House Ads,1,a100003706-1,1
a100003706,2018-01-27,House Ads,1,a100003706-1,2
a100003707,2018-01-12,House Ads,1,a100003707-1,1
a100003707,2018-01-28,Push,1,a100003707-1,2
a100003708,2018-01-12,House Ads,1,a100003708-1,1
a100003708,2018-01-28,House Ads,1,a100003708-1,2
a100003709,2018-01-28,House Ads,1,a100003709-1,1
a100003710,2018-01-28,House Ads,1,a100003710-1,1
a100003711,2018-01-28,Push,1,a100003711-1,1
a100003712,2018-01-28,Facebook,1,a100003712-1,1
a100003713,2018-01-28,Instagram,1,a100003713-1,1
a100003714,2018-01-29,Instagram,1,a100003714-1,1
a100003715,2018-01-29,Facebook,1,a100003715-1,1
a100003716,2018-01-29,House Ads,1,a100003716-1,1
a100003717,2018-01-29,House Ads,1,a100003717-1,1
a100003718,2018-01-29,House Ads,1,a100003718-1,1
a100003719,2018-01-29,House Ads,1,a100003719-1,1
a100003720,2018-01-29,Push,1,a100003720-1,1
a100003721,2018-01-30,House Ads,1,a100003721-1,1
a100003722,2018-01-30,House Ads,1,a100003722-1,1
a100003723,2018-01-30,House Ads,1,a100003723-1,1
a100003724,2018-01-30,Push,1,a100003724-1,1
a100003725,2018-01-30,Facebook,1,a100003725-1,1
a100003726,2018-01-30,Instagram,1,a100003726-1,1
a100003727,2018-01-30,Instagram,1,a100003727-1,1
a100003728,2018-01-31,Facebook,1,a100003728-1,1
a100003729,2018-01-31,House Ads,1,a100003729-1,1
a100003730,2018-01-31,House Ads,1,a100003730-1,1
a100003731,2018-01-31,House Ads,1,a100003731-1,1
a100003732,2018-01-31,House Ads,1,a100003732-1,1
a100003733,2018-01-31,Push,1,a100003733-1,1
a100003734,2018-01-31,House Ads,1,a100003734-1,1
a100003735,2018-01-01,House Ads,1,a100003735-1,1
a100003736,2018-01-01,House Ads,1,a100003736-1,1
a100003737,2018-01-01,Push,1,a100003737-1,1
a100003738,2018-01-01,Facebook,1,a100003738-1,1
a100003739,2018-01-01,Instagram,1,a100003739-1,1
a100003740,2018-01-01,Instagram,1,a100003740-1,1
a100003741,2018-01-01,Facebook,1,a100003741-1,1
a100003742,2018-01-02,House Ads,1,a100003742-1,1
a100003743,2018-01-02,House Ads,1,a100003743-1,1
a100003744,2018-01-02,House Ads,1,a100003744-1,1
a100003745,2018-01-02,House Ads,1,a100003745-1,1
a100003746,2018-01-02,Push,1,a100003746-1,1
a100003747,2018-01-02,House Ads,1,a100003747-1,1
a100003748,2018-01-02,House Ads,1,a100003748-1,1
a100003749,2018-01-03,House Ads,1,a100003749-1,1
a100003750,2018-01-03,Push,1,a100003750-1,1
a100003751,2018-01-03,Facebook,1,a100003751-1,1
a100003752,2018-01-03,Instagram,1,a100003752-1,1
a100003753,2018-01-03,Instagram,1,a100003753-1,1
a100003754,2018-01-03,Facebook,1,a100003754-1,1
a100003755,2018-01-03,House Ads,1,a100003755-1,1
a100003756,2018-01-04,House Ads,1,a100003756-1,1
a100003757,2018-01-04,House Ads,1,a100003757-1,1
a100003758,2018-01-04,House Ads,1,a100003758-1,1
a100003759,2018-01-04,Push,1,a100003759-1,1
a100003760,2018-01-04,House Ads,1,a100003760-1,1
a100003761,2018-01-04,House Ads,1,a100003761-1,1
a100003762,2018-01-04,House Ads,1,a100003762-1,1
a100003763,2018-01-05,Push,1,a100003763-1,1
a100003764,2018-01-05,Facebook,1,a100003764-1,1
a100003765,2018-01-05,Instagram,1,a100003765-1,1
a100003766,2018-01-05,Instagram,1,a100003766-1,1
a100003767,2018-01-15,Email,1,a100003767-1,1
a100003768,2018-01-15,Email,1,a100003768-1,1
a100003769,2018-01-15,Email,1,a100003769-1,1
a100003770,2018-01-15,Email,1,a100003770-1,1
a100003771,2018-01-15,Email,1,a100003771-1,1
a100003772,2018-01-15,Email,1,a100003772-1,1
a100003773,2018-01-15,Email,1,a100003773-1,1
a100003774,2018-01-15,Email,1,a100003774-1,1
a100003775,2018-01-15,Email,1,a100003775-1,1
a100003776,2018-01-15,Email,1,a100003776-1,1
a100003777,2018-01-15,Email,1,a100003777-1,1
a100003778,2018-01-15,Email,1,a100003778-1,1
a100003779,2018-01-15,Email,1,a100003779-1,1
a100003780,2018-01-15,Email,1,a100003780-1,1
a100003781,2018-01-15,Email,1,a100003781-1,1
a100003782,2018-01-15,Email,1,a100003782-1,1
a100003783,2018-01-15,Email,1,a100003783-1,1
a100003784,2018-01-15,Email,1,a100003784-1,1
a100003785,2018-01-15,Email,1,a100003785-1,1
a100003786,2018-01-15,Email,1,a100003786-1,1
a100003787,2018-01-15,Email,1,a100003787-1,1
a100003788,2018-01-15,Email,1,a100003788-1,1
a100003789,2018-01-15,Email,1,a100003789-1,1
a100003790,2018-01-15,Email,1,a100003790-1,1
a100003791,2018-01-15,Email,1,a100003791-1,1
a100003792,2018-01-15,Email,1,a100003792-1,1
a100003793,2018-01-15,Email,1,a100003793-1,1
a100003794,2018-01-15,Email,1,a100003794-1,1
a100003795,2018-01-15,Email,1,a100003795-1,1
a100003796,2018-01-15,Email,1,a100003796-1,1
a100003797,2018-01-15,Email,1,a100003797-1,1
a100003798,2018-01-15,Email,1,a100003798-1,1
a100003799,2018-01-15,Email,1,a100003799-1,1
a100003800,2018-01-15,Email,1,a100003800-1,1
a100003801,2018-01-15,Email,1,a100003801-1,1
a100003802,2018-01-15,Email,1,a100003802-1,1
a100003803,2018-01-15,Email,1,a100003803-1,1
a100003804,2018-01-15,Email,1,a100003804-1,1
a100003805,2018-01-15,Email,1,a100003805-1,1
a100003806,2018-01-15,Email,1,a100003806-1,1
a100003807,2018-01-15,Email,1,a100003807-1,1
a100003808,2018-01-15,Email,1,a100003808-1,1
a100003809,2018-01-15,Email,1,a100003809-1,1
a100003810,2018-01-15,Email,1,a100003810-1,1
a100003811,2018-01-15,Email,1,a100003811-1,1
a100003812,2018-01-15,Email,1,a100003812-1,1
a100003813,2018-01-15,Email,1,a100003813-1,1
a100003814,2018-01-15,Email,1,a100003814-1,1
a100003815,2018-01-15,Email,1,a100003815-1,1
a100003816,2018-01-15,Email,1,a100003816-1,1
a100003817,2018-01-15,Email,1,a100003817-1,1
a100003818,2018-01-15,Email,1,a100003818-1,1
a100003819,2018-01-15,Email,1,a100003819-1,1
a100003820,2018-01-15,Email,1,a100003820-1,1
a100003821,2018-01-15,Email,1,a100003821-1,1
a100003822,2018-01-15,Email,1,a100003822-1,1
a100003823,2018-01-15,Email,1,a100003823-1,1
a100003824,2018-01-15,Email,1,a100003824-1,1
a100003825,2018-01-15,Email,1,a100003825-1,1
a100003826,2018-01-15,Email,1,a100003826-1,1
a100003827,2018-01-15,Email,1,a100003827-1,1
a100003828,2018-01-15,Email,1,a100003828-1,1
a100003829,2018-01-15,Email,1,a100003829-1,1
a100003830,2018-01-15,Email,1,a100003830-1,1
a100003831,2018-01-15,Email,1,a100003831-1,1
a100003832,2018-01-15,Email,1,a100003832-1,1
a100003833,2018-01-15,Email,1,a100003833-1,1
a100003834,2018-01-15,Email,1,a100003834-1,1
a100003835,2018-01-15,Email,1,a100003835-1,1
a100003836,2018-01-15,Email,1,a100003836-1,1
a100003837,2018-01-15,Email,1,a100003837-1,1
a100003838,2018-01-15,Email,1,a100003838-1,1
a100003839,2018-01-15,Email,1,a100003839-1,1
a100003840,2018-01-15,Email,1,a100003840-1,1
a100003841,2018-01-15,Email,1,a100003841-1,1
a100003842,2018-01-15,Email,1,a100003842-1,1
a100003843,2018-01-15,Email,1,a100003843-1,1
a100003844,2018-01-15,Email,1,a100003844-1,1
a100003845,2018-01-15,Email,1,a100003845-1,1
a100003846,2018-01-15,Email,1,a100003846-1,1
a100003847,2018-01-15,Email,1,a100003847-1,1
a100003848,2018-01-15,Email,1,a100003848-1,1
a100003849,2018-01-15,Email,1,a100003849-1,1
a100003850,2018-01-15,Email,1,a100003850-1,1
a100003851,2018-01-15,Email,1,a100003851-1,1
a100003852,2018-01-15,Email,1,a100003852-1,1
a100003853,2018-01-15,Email,1,a100003853-1,1
a100003854,2018-01-15,Email,1,a100003854-1,1
a100003855,2018-01-15,Email,1,a100003855-1,1
a100003856,2018-01-15,Email,1,a100003856-1,1
a100003857,2018-01-15,Email,1,a100003857-1,1
a100003858,2018-01-15,Email,1,a100003858-1,1
a100003859,2018-01-15,Email,1,a100003859-1,1
a100003860,2018-01-15,Email,1,a100003860-1,1
a100003861,2018-01-15,Email,1,a100003861-1,1
a100003862,2018-01-15,Email,1,a100003862-1,1
a100003863,2018-01-15,Email,1,a100003863-1,1
a100003864,2018-01-15,Email,1,a100003864-1,1
a100003865,2018-01-15,Email,1,a100003865-1,1
a100003866,2018-01-15,Email,1,a100003866-1,1
a100003867,2018-01-15,Email,1,a100003867-1,1
a100003868,2018-01-15,Email,1,a100003868-1,1
a100003869,2018-01-15,Email,1,a100003869-1,1
a100003870,2018-01-15,Email,1,a100003870-1,1
a100003871,2018-01-15,Email,1,a100003871-1,1
a100003872,2018-01-15,Email,1,a100003872-1,1
a100003873,2018-01-15,Email,1,a100003873-1,1
a100003874,2018-01-15,Email,1,a100003874-1,1
a100003875,2018-01-15,Email,1,a100003875-1,1
a100003876,2018-01-15,Email,1,a100003876-1,1
a100003877,2018-01-15,Email,1,a100003877-1,1
a100003878,2018-01-15,Email,1,a100003878-1,1
a100003879,2018-01-15,Email,1,a100003879-1,1
a100003880,2018-01-15,Email,1,a100003880-1,1
a100003881,2018-01-15,Email,1,a100003881-1,1
a100003882,2018-01-15,Email,1,a100003882-1,1
a100003883,2018-01-15,Email,1,a100003883-1,1
a100003884,2018-01-15,Email,1,a100003884-1,1
a100003885,2018-01-15,Email,1,a100003885-1,1
a100003886,2018-01-15,Email,1,a100003886-1,1
a100003887,2018-01-15,Email,1,a100003887-1,1
a100003888,2018-01-15,Email,1,a100003888-1,1
a100003889,2018-01-15,Email,1,a100003889-1,1
a100003890,2018-01-15,Email,1,a100003890-1,1
a100003891,2018-01-15,Email,1,a100003891-1,1
a100003892,2018-01-15,Email,1,a100003892-1,1
a100003893,2018-01-15,Email,1,a100003893-1,1
a100003894,2018-01-15,Email,1,a100003894-1,1
a100003895,2018-01-15,Email,1,a100003895-1,1
a100003896,2018-01-15,Email,1,a100003896-1,1
a100003897,2018-01-15,Email,1,a100003897-1,1
a100003898,2018-01-15,Email,1,a100003898-1,1
a100003899,2018-01-15,Email,1,a100003899-1,1
a100003900,2018-01-15,Email,1,a100003900-1,1
a100003901,2018-01-15,Email,1,a100003901-1,1
a100003902,2018-01-15,Email,1,a100003902-1,1
a100003903,2018-01-15,Email,1,a100003903-1,1
a100003904,2018-01-15,Email,1,a100003904-1,1
a100003905,2018-01-15,Email,1,a100003905-1,1
a100003906,2018-01-15,Email,1,a100003906-1,1
a100003907,2018-01-15,Email,1,a100003907-1,1
a100003908,2018-01-15,Email,1,a100003908-1,1
a100003909,2018-01-15,Email,1,a100003909-1,1
a100003910,2018-01-15,Email,1,a100003910-1,1
a100003911,2018-01-01,House Ads,1,a100003911-1,1
a100003912,2018-01-01,Push,1,a100003912-1,1
a100003913,2018-01-01,Facebook,1,a100003913-1,1
a100003914,2018-01-01,Instagram,1,a100003914-1,1
a100003915,2018-01-01,Instagram,1,a100003915-1,1
a100003916,2018-01-01,Facebook,1,a100003916-1,1
a100003917,2018-01-01,House Ads,1,a100003917-1,1
a100003918,2018-01-02,House Ads,1,a100003918-1,1
a100003919,2018-01-02,Push,1,a100003919-1,1
a100003920,2018-01-02,Facebook,1,a100003920-1,1
a100003921,2018-01-02,Instagram,1,a100003921-1,1
a100003922,2018-01-02,Instagram,1,a100003922-1,1
a100003923,2018-01-02,Facebook,1,a100003923-1,1
a100003924,2018-01-02,House Ads,1,a100003924-1,1
a100003925,2018-01-03,House Ads,1,a100003925-1,1
a100003926,2018-01-03,Push,1,a100003926-1,1
a100003927,2018-01-03,Facebook,1,a100003927-1,1
a100003928,2018-01-03,Instagram,1,a100003928-1,1
a100003929,2018-01-03,Instagram,1,a100003929-1,1
a100003930,2018-01-03,Facebook,1,a100003930-1,1
a100003931,2018-01-03,House Ads,1,a100003931-1,1
a100003932,2018-01-04,House Ads,1,a100003932-1,1
a100003933,2018-01-04,Push,1,a100003933-1,1
a100003934,2018-01-04,Facebook,1,a100003934-1,1
a100003935,2018-01-04,Instagram,1,a100003935-1,1
a100003936,2018-01-04,Instagram,1,a100003936-1,1
a100003937,2018-01-04,Facebook,1,a100003937-1,1
a100003938,2018-01-04,House Ads,1,a100003938-1,1
a100003939,2018-01-05,House Ads,1,a100003939-1,1
a100003940,2018-01-05,Push,1,a100003940-1,1
a100003941,2018-01-05,Facebook,1,a100003941-1,1
a100003942,2018-01-05,Instagram,1,a100003942-1,1
a100003943,2018-01-05,Instagram,1,a100003943-1,1
a100003944,2018-01-05,Facebook,1,a100003944-1,1
a100003945,2018-01-05,House Ads,1,a100003945-1,1
a100003946,2018-01-06,House Ads,1,a100003946-1,1
a100003947,2018-01-06,Push,1,a100003947-1,1
a100003948,2018-01-06,Facebook,1,a100003948-1,1
a100003949,2018-01-06,Instagram,1,a100003949-1,1
a100003950,2018-01-06,Instagram,1,a100003950-1,1
a100003951,2018-01-06,Facebook,1,a100003951-1,1
a100003952,2018-01-06,House Ads,1,a100003952-1,1
a100003953,2018-01-07,House Ads,1,a100003953-1,1
a100003954,2018-01-07,Push,1,a100003954-1,1
a100003955,2018-01-07,Facebook,1,a100003955-1,1
a100003956,2018-01-07,Instagram,1,a100003956-1,1
a100003957,2018-01-07,Instagram,1,a100003957-1,1
a100003958,2018-01-07,Facebook,1,a100003958-1,1
a100003959,2018-01-08,House Ads,1,a100003959-1,1
a100003960,2018-01-08,House Ads,1,a100003960-1,1
a100003961,2018-01-08,Push,1,a100003961-1,1
a100003962,2018-01-08,Facebook,1,a100003962-1,1
a100003963,2018-01-08,Instagram,1,a100003963-1,1
a100003964,2018-01-08,Instagram,1,a100003964-1,1
a100003965,2018-01-08,Facebook,1,a100003965-1,1
a100003966,2018-01-09,House Ads,1,a100003966-1,1
a100003967,2018-01-09,House Ads,1,a100003967-1,1
a100003968,2018-01-09,Push,1,a100003968-1,1
a100003969,2018-01-09,Facebook,1,a100003969-1,1
a100003970,2018-01-09,Instagram,1,a100003970-1,1
a100003971,2018-01-09,Instagram,1,a100003971-1,1
a100003972,2018-01-09,Facebook,1,a100003972-1,1
a100003973,2018-01-10,House Ads,1,a100003973-1,1
a100003974,2018-01-10,House Ads,1,a100003974-1,1
a100003975,2018-01-10,Push,1,a100003975-1,1
a100003976,2018-01-10,Facebook,1,a100003976-1,1
a100003977,2018-01-10,Instagram,1,a100003977-1,1
a100003978,2018-01-10,Instagram,1,a100003978-1,1
a100003979,2018-01-10,Facebook,1,a100003979-1,1
a100003980,2018-01-11,House Ads,1,a100003980-1,1
a100003981,2018-01-11,House Ads,1,a100003981-1,1
a100003982,2018-01-11,Push,1,a100003982-1,1
a100003983,2018-01-11,Facebook,1,a100003983-1,1
a100003984,2018-01-11,Instagram,1,a100003984-1,1
a100003985,2018-01-11,Instagram,1,a100003985-1,1
a100003986,2018-01-11,Facebook,1,a100003986-1,1
a100003987,2018-01-12,House Ads,1,a100003987-1,1
a100003988,2018-01-12,House Ads,1,a100003988-1,1
a100003989,2018-01-12,Push,1,a100003989-1,1
a100003990,2018-01-12,Facebook,1,a100003990-1,1
a100003991,2018-01-12,Instagram,1,a100003991-1,1
a100003992,2018-01-12,Instagram,1,a100003992-1,1
a100003993,2018-01-12,Facebook,1,a100003993-1,1
a100003994,2018-01-13,House Ads,1,a100003994-1,1
a100003995,2018-01-13,House Ads,1,a100003995-1,1
a100003996,2018-01-13,Push,1,a100003996-1,1
a100003997,2018-01-13,Facebook,1,a100003997-1,1
a100003998,2018-01-13,Instagram,1,a100003998-1,1
a100003999,2018-01-13,Instagram,1,a100003999-1,1
a100004000,2018-01-13,Facebook,1,a100004000-1,1
a100004001,2018-01-14,House Ads,1,a100004001-1,1
a100004002,2018-01-14,House Ads,1,a100004002-1,1
a100004003,2018-01-14,Push,1,a100004003-1,1
a100004004,2018-01-14,Facebook,1,a100004004-1,1
a100004005,2018-01-14,Instagram,1,a100004005-1,1
a100004006,2018-01-14,Instagram,1,a100004006-1,1
a100004007,2018-01-14,Facebook,1,a100004007-1,1
a100004008,2018-01-15,House Ads,1,a100004008-1,1
a100004009,2018-01-15,House Ads,1,a100004009-1,1
a100004010,2018-01-15,Push,1,a100004010-1,1
a100004011,2018-01-15,Facebook,1,a100004011-1,1
a100004012,2018-01-15,Instagram,1,a100004012-1,1
a100004013,2018-01-15,Instagram,1,a100004013-1,1
a100004014,2018-01-15,Facebook,1,a100004014-1,1
a100004015,2018-01-16,House Ads,1,a100004015-1,1
a100004016,2018-01-16,House Ads,1,a100004016-1,1
a100004017,2018-01-16,Push,1,a100004017-1,1
a100004018,2018-01-16,Facebook,1,a100004018-1,1
a100004019,2018-01-16,Instagram,1,a100004019-1,1
a100004020,2018-01-16,Instagram,1,a100004020-1,1
a100004021,2018-01-16,Facebook,1,a100004021-1,1
a100004022,2018-01-17,House Ads,1,a100004022-1,1
a100004023,2018-01-17,House Ads,1,a100004023-1,1
